,Player ID,Name,Full Name,Team Name,Position,Height,Weight,Birth Date,Birth Place,Retired,Player Url,Current Team ID,All Teams,Total Seasons,Total Games,Games Started,Total Minutes Played,Field Goals,Field Goals Attempted,Field Goal %,3pt,3pt Attempted,3pt %,2pt,2pt Attempted,2pt %,Free Throws,Free Throws Attempted,Free Throws %,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points
3129,3625,Jackie Robinson,Jackie Robinson,retired,F,78,210.0,May 20 1955,"Los Angeles, California",True,/players/r/robinja01.html,0.0,"[9, 5]",3,22.0,1.1676566637907142,185.0,6.03,13.07,46.18,0.0,0.19,0.0,6.03,12.87,46.87,4.08,5.83,70.01,2.92,2.32,5.23,2.55,1.54,0.75,2.73,3.49,16.18
3130,3626,Jamal Robinson,Jamal Tyrone Robinson,retired,F,79,212.0,December 27 1973,"Jamaica, New York",True,/players/r/robinja03.html,0.0,[],1,6.0,0.0,72.0,1.5,11.0,13.64,0.0,1.0,0.0,1.5,10.0,15.0,0.0,0.0,0.0,1.5,4.0,5.5,1.0,3.0,0.0,1.5,3.5,3.0
3131,3627,James Robinson,James Robinson,retired,G,74,180.0,August 31 1970,"Jackson, Mississippi",True,/players/r/robinja02.html,0.0,"[25, 18, 13, 22]",7,412.0,51.0,7441.0,5.43,13.79,39.35,2.05,5.93,34.65,3.36,7.84,42.88,1.99,2.97,66.86,1.07,2.45,3.5,3.72,1.11,0.39,2.66,3.42,14.82
3132,3628,Jerome Robinson,Jerome Robinson,Washington Wizards,G,76,190.0,February 22 1997,"Raleigh, North Carolina",False,/players/r/robinje01.html,30.0,"[13, 30]",2,123.0,2.0,1382.0,3.84,10.73,35.79,1.6,5.4,29.63,2.18,5.36,40.67,0.77,1.3,59.3,0.32,4.55,4.84,3.1,1.0,0.47,1.82,4.45,9.99
3133,3629,Justin Robinson,Justin Robinson,retired,G,73,195.0,October 12 1997,"Manassas, Virginia",False,/players/r/robinju01.html,0.0,[],1,9.0,0.0,49.0,3.7,8.8,42.05,2.2,3.7,59.46,1.5,5.1,29.41,0.0,0.0,0.0,0.7,2.9,3.7,5.1,0.0,0.7,2.2,1.5,9.6
3134,3630,Larry Robinson,Larry Robinson,retired,F-G,75,180.0,January 11 1968,"Bossier City, Louisiana",True,/players/r/robinla01.html,0.0,"[1, 10, 11, 20, 2, 6]",7,159.0,22.0,2259.0,4.5,11.67,38.54,1.49,3.99,37.4,3.0,7.68,39.11,1.29,1.89,68.12,1.81,3.07,4.89,2.47,1.61,0.11,1.89,3.22,11.77
3135,3631,Mitchell Robinson,Mitchell Robinson,New York Knicks,C,84,223.0,April 1 1998,"Pensacola, Florida",False,/players/r/robinmi01.html,20.0,[20],2,117.0,26.0,2514.0,5.71,8.07,70.82,0.0,0.0,0.0,5.71,8.07,70.82,2.1,3.6,58.33,4.65,6.32,10.92,0.95,1.4,3.66,0.95,5.52,13.63
3136,3632,Nate Robinson,Nathaniel Cornelius Robinson,retired,G,69,180.0,May 31 1984,"Seattle, Washington",True,/players/r/robinna01.html,0.0,"[20, 5, 2, 8, 10, 13, 21]",11,775.0,121.0,16597.0,6.31,15.06,41.89,2.16,6.06,35.58,4.16,9.0,46.22,2.59,3.28,79.11,0.97,2.72,3.67,4.77,1.39,0.12,2.29,3.89,17.37
3137,3633,Oliver Robinson,Oliver Leon Robinson Jr.,retired,G,76,180.0,March 13 1960,"Birmingham, Alabama",True,/players/r/robinol01.html,0.0,[],1,35.0,0.0,147.0,8.6,23.8,36.13,0.2,2.7,7.41,8.3,21.1,39.34,7.3,11.0,66.36,1.5,2.7,4.2,5.1,1.0,0.5,3.2,4.4,24.7
3138,3635,Rumeal Robinson,Rumeal James Robinson,retired,G,74,195.0,November 13 1966,"Mandeville, Jamaica",True,/players/r/robinru01.html,0.0,"[1, 3, 25, 14, 24]",6,421.0,128.0,7002.0,5.84,13.66,42.76,0.73,2.08,35.14,5.13,11.61,44.17,2.26,3.76,60.21,0.9,2.62,3.53,6.74,1.76,0.32,3.41,3.64,14.68
3139,3637,Thomas Robinson,Thomas Earl Robinson,retired,F,82,237.0,March 17 1991,"Washington, District of Columbia",True,/players/r/robinth01.html,0.0,"[25, 26, 14, 23, 11]",5,437.0,16.0,6058.0,5.38,11.53,46.65,0.0,0.04,0.0,5.38,11.47,46.86,2.13,4.2,50.69,4.51,8.13,12.62,1.6,1.37,0.93,2.78,4.6,12.91
3140,3638,Truck Robinson,Leonard Eugene Robinson,retired,F-C,79,225.0,October 4 1951,"Jacksonville, Florida",True,/players/r/robintr01.html,0.0,"[24, 20, 1]",11,918.0,767.8922757881081,30455.0,7.02,14.57,48.2,0.0,0.0,0.0,7.02,14.57,48.2,3.54,5.28,67.01,2.87,7.65,10.51,1.89,0.77,0.75,2.15,3.21,17.62
3141,3639,Wayne Robinson,Wayne Howard Robinson,retired,F,80,217.0,April 19 1958,"Greensboro, North Carolina",True,/players/r/robinwa01.html,0.0,[],1,81.0,25.467871075073173,1592.0,5.3,11.5,46.09,0.0,0.1,0.0,5.3,11.4,46.49,4.0,5.4,74.07,2.6,4.0,6.6,2.5,1.0,0.5,3.4,4.2,14.5
3142,3641,Bill Robinzine,William Clintard Robinzine,retired,F,79,230.0,January 20 1953,"Chicago, Illinois",True,/players/r/robinbi01.html,0.0,"[7, 29, 6]",7,607.0,262.23329604934503,13448.0,6.89,14.33,48.08,0.0,0.03,0.0,6.89,14.29,48.22,3.72,4.93,75.43,3.39,6.63,10.01,1.81,1.69,0.24,2.56,6.0,17.53
3143,3642,Dave Robisch,David George Robisch,retired,C-F,82,235.0,December 22 1949,"Cincinnati, Ohio",True,/players/r/robisda01.html,0.0,"[14, 6, 27]",8,701.0,241.50830561107136,14289.0,5.63,12.55,44.87,0.0,0.0,0.0,5.63,12.53,44.94,3.41,4.22,80.78,2.69,6.19,8.88,2.76,0.74,0.65,1.47,3.15,14.68
3144,3643,Isaiah Roby,Isaiah Roby,Oklahoma City Thunder,F,80,230.0,February 3 1998,"Dixon, Illinois",False,/players/r/robyis01.html,21.0,[21],1,1.0,0.0,2.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3145,3644,Red Rocha,Ephraim Joseph Rocha,retired,C-F,81,185.0,September 18 1923,"Hilo, Hawaii",True,/players/r/rochare01.html,0.0,[35],5,351.0,249.62611507541124,10507.0,4.26,11.38,37.43,0.0,0.0,0.0,4.26,11.38,37.43,3.54,4.62,76.8,3.24,4.44,7.68,2.24,0.0,0.0,0.0,3.96,12.13
3146,3645,John Roche,John Michael Roche,retired,G,75,170.0,September 26 1949,"New York, New York",True,/players/r/rochejo01.html,0.0,"[8, 14]",4,162.0,67.8534613845385,3450.0,5.3,11.33,46.83,0.87,2.15,40.33,4.44,9.12,48.68,2.77,3.35,82.62,0.36,1.5,1.86,6.69,1.2,0.24,2.51,2.41,14.18
3147,3648,Guy Rodgers,Guy William Rodgers Jr.,retired,G,72,185.0,September 1 1935,"Philadelphia, Pennsylvania",True,/players/r/rodgegu01.html,0.0,"[17, 5]",12,971.0,730.5673021869255,30209.0,5.09,13.51,37.66,0.0,0.0,0.0,5.09,13.51,37.66,2.71,3.73,72.61,0.49,4.22,4.71,8.68,0.0,0.0,0.0,3.33,12.89
3148,3649,Dennis Rodman,Dennis Keith Rodman,retired,F,79,210.0,May 13 1961,"Trenton, New Jersey",True,/players/r/rodmade01.html,0.0,"[9, 5, 27, 14, 7]",14,911.0,573.0,28839.0,3.46,6.62,52.26,0.11,0.44,24.72,3.35,6.17,54.23,1.34,2.27,58.84,5.4,9.52,14.92,1.99,0.76,0.67,1.87,3.57,8.36
3149,3650,Sergio Rodríguez,Sergio Rodríguez,retired,G,75,176.0,June 12 1986,"Tenerife, Spain",True,/players/r/rodrise01.html,0.0,"[25, 23, 26, 20]",5,419.0,60.0,6329.0,4.8,11.39,42.12,1.34,3.93,34.12,3.46,7.43,46.52,1.47,2.01,73.19,0.81,2.67,3.49,7.95,1.5,0.11,3.42,3.0,12.42
3150,3651,Lou Roe,Louis Marquel Roe,retired,F,79,220.0,July 14 1972,"Atlantic City, New Jersey",True,/players/r/roelo01.html,0.0,"[9, 10]",2,66.0,2.0,479.0,3.46,10.35,33.4,0.38,1.53,24.83,3.08,8.83,34.88,2.46,3.84,64.02,2.79,4.11,6.87,1.61,1.0,0.69,2.07,3.94,9.77
3151,3652,Carlos Rogers,Carlos Deon Rogers,retired,C-F,83,220.0,February 6 1971,"Detroit, Michigan",True,/players/r/rogerca01.html,0.0,"[28, 11, 10, 12, 25]",8,319.0,55.0,6030.0,5.6,10.44,53.62,0.18,0.76,23.52,5.38,9.66,55.65,2.41,4.33,55.74,3.22,4.77,7.99,1.2,0.85,1.46,1.87,3.28,13.77
3152,3654,Johnny Rogers,John Bernard Rogers,retired,F-C,82,225.0,December 30 1963,"Fullerton, California",True,/players/r/rogerjo01.html,0.0,"[26, 6]",2,69.0,15.0,636.0,6.56,13.91,47.14,0.0,0.4,0.0,6.56,13.48,48.63,1.07,1.62,65.93,2.14,3.73,5.87,1.63,0.75,0.6,1.66,5.05,14.18
3153,3655,Marshall Rogers,Marshall Lee Rogers,retired,G,73,190.0,August 27 1953,"St. Louis, Missouri",True,/players/r/rogerma01.html,0.0,[],1,26.0,0.0,176.0,8.8,23.7,37.13,0.0,0.0,0.0,8.8,23.7,37.13,2.9,3.1,93.55,1.2,1.0,2.3,2.0,1.6,0.6,0.0,6.8,20.5
3154,3656,Rodney Rogers,Rodney Ray Rogers Jr.,retired,F,79,235.0,June 20 1971,"Durham, North Carolina",True,/players/r/rogerro01.html,0.0,"[13, 24, 8, 3, 19, 23, 2]",12,1001.0,388.0,25120.0,5.91,13.19,44.82,1.17,3.42,34.25,4.74,9.74,48.61,2.48,3.55,69.83,2.11,4.33,6.42,2.76,1.4,0.71,2.63,4.4,15.54
3155,3657,Roy Rogers,Roy Lee Rogers Jr.,retired,F,82,235.0,August 19 1973,"Linden, Alabama",True,/players/r/rogerro02.html,0.0,"[8, 2, 28]",3,152.0,50.0,2415.0,4.46,9.25,48.19,0.0,0.01,0.0,4.38,9.23,47.44,1.18,2.17,54.4,2.79,4.65,7.44,0.88,0.42,3.26,1.6,4.29,10.03
3156,3659,Al Roges,Albert Andreu Roges,retired,G-F,76,195.0,October 25 1930,Ohio,True,/players/r/rogesal01.html,0.0,[],2,84.0,47.62860669032331,2138.0,4.1,11.35,36.11,0.0,0.0,0.0,4.1,11.35,36.11,2.43,3.39,71.54,0.0,4.02,4.03,3.04,0.0,0.0,0.0,3.33,10.63
3157,3660,Ken Rohloff,Kenneth Lawrence Rohloff,retired,G,72,195.0,April 18 1939,Unknown,True,/players/r/rohloke01.html,0.0,[],1,2.0,1.430043065840172,7.0,0.0,5.1,0.0,0.0,0.0,0.0,0.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,0.0,0.0,0.0,20.6,0.0
3158,3661,Kenny Rollins,Kenneth Herman Rollins,retired,G,72,168.0,September 14 1923,"Charlestown, Missouri",True,/players/r/rollike01.html,0.0,"[32, 2]",1,43.0,0.0,426.0,3.2,9.7,32.99,0.0,0.0,0.0,3.2,9.7,32.99,1.9,2.3,82.61,0.0,3.8,3.8,3.9,0.0,0.0,0.0,5.3,8.3
3159,3662,Phil Rollins,Philip Lee Rollins,retired,G,74,185.0,January 19 1934,"Wickliffe, Kentucky",True,/players/r/rolliph01.html,0.0,[20],3,282.0,48.63995328663604,4249.0,4.58,12.16,37.69,0.0,0.0,0.0,4.58,12.16,37.69,2.7,4.1,65.97,0.8,4.34,5.14,5.77,0.0,0.0,0.0,4.16,11.89
3160,3663,Tree Rollins,Wayne Monte Rollins,retired,C,85,235.0,June 16 1955,"Winter Haven, Florida",True,/players/r/rollitr01.html,0.0,"[1, 6, 11, 22, 9]",18,1156.0,604.2200406117397,24028.0,3.88,7.44,52.2,0.0,0.01,0.0,3.88,7.42,52.31,1.6,2.28,69.96,3.22,6.9,10.12,0.99,0.76,3.8,1.57,5.06,9.36
3161,3664,Lorenzo Romar,Lorenzo Romar,retired,G,73,175.0,November 13 1958,"South Gate, California",True,/players/r/romarlo01.html,0.0,"[10, 17, 9]",5,368.0,97.97310070743077,6261.0,5.09,11.06,46.01,0.13,0.73,18.04,4.92,10.31,47.75,1.98,2.65,74.71,0.5,2.23,2.75,7.07,1.75,0.22,2.41,2.73,12.28
3162,3665,Rajon Rondo,Rajon Pierre Rondo,Los Angeles Lakers,G,73,186.0,February 22 1986,"Louisville, Kentucky",False,/players/r/rondora01.html,14.0,"[2, 14, 26, 5, 7]",14,931.0,796.0,28934.0,4.95,10.83,45.7,0.5,1.59,31.71,4.45,9.26,48.06,1.37,2.3,59.64,1.18,4.42,5.59,9.59,1.9,0.15,3.27,2.52,11.78
3163,3667,Sean Rooks,Sean Lester Rooks,retired,C,82,250.0,September 9 1969,"New York, New York",True,/players/r/rooksse01.html,0.0,"[13, 7, 14, 18, 19, 22, 1]",12,869.0,237.0,15272.0,4.48,9.83,45.63,0.0,0.05,0.0,4.48,9.74,45.98,3.35,4.79,69.88,2.47,5.14,7.6,1.66,0.68,1.31,2.14,4.44,12.35
3164,3668,Derrick Rose,Derrick Martell Rose,Detroit Pistons,G,74,200.0,October 4 1988,"Chicago, Illinois",False,/players/r/rosede01.html,9.0,"[5, 20, 18, 9, 6]",11,617.0,507.0,19727.0,8.09,17.73,45.63,0.86,2.86,30.04,7.2,14.89,48.39,3.64,4.4,82.68,0.93,2.85,3.76,6.11,0.83,0.36,2.9,1.45,20.65
3165,3669,Jalen Rose,Jalen Rose,retired,G-F,80,210.0,January 30 1973,"Detroit, Michigan",True,/players/r/roseja01.html,0.0,"[12, 28, 8, 5, 24, 20]",13,1144.0,764.0,35558.0,6.26,14.21,44.04,0.96,2.75,34.87,5.3,11.45,46.28,3.53,4.39,80.31,0.6,3.48,4.1,4.46,0.89,0.38,2.66,3.03,17.04
3166,3670,Malik Rose,Malik Jabari Rose,retired,F-C,79,250.0,November 23 1974,"Philadelphia, Pennsylvania",True,/players/r/rosema01.html,0.0,"[27, 20, 21]",13,927.0,90.0,15349.0,4.77,10.97,43.5,0.02,0.23,9.96,4.73,10.75,44.03,3.71,4.98,74.42,3.09,5.85,8.93,1.83,1.28,0.74,2.81,5.09,13.28
3167,3671,Rob Rose,Robert Paul Rose,retired,G,77,180.0,December 27 1964,"Rochester, New York",True,/players/r/rosero01.html,0.0,[],1,2.0,0.0,3.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,12.0,12.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
3168,3673,Lennie Rosenbluth,Leonard Robert Rosenbluth,retired,F,76,190.0,January 22 1933,"New York, New York",True,/players/r/rosenle01.html,0.0,[],2,82.0,0.0,578.0,8.37,25.56,32.76,0.0,0.0,0.0,8.37,25.56,32.76,4.6,7.04,65.43,4.61,4.44,9.05,1.81,0.0,0.0,0.0,3.69,21.32
3169,3675,Dick Rosenthal,Richard Anthony Rosenthal,retired,F-G,77,205.0,January 20 1930,"St. Louis, Missouri",True,/players/r/rosendi01.html,0.0,[],2,85.0,25.730191650800958,1594.0,4.88,13.6,35.9,0.0,0.0,0.0,4.88,13.6,35.9,3.11,4.45,69.97,3.53,4.44,7.97,3.83,0.0,0.0,0.0,4.55,12.98
3170,3676,Quinton Ross,Quinton Lenord Ross,retired,G,78,195.0,April 30 1981,"Dallas, Texas",True,/players/r/rossqu01.html,0.0,"[13, 15, 3, 7, 30]",7,510.0,176.0,9020.0,3.21,7.71,41.58,0.2,0.7,28.21,3.0,7.03,42.63,1.18,1.65,71.71,1.14,2.84,3.97,1.78,1.09,0.55,0.91,3.7,7.79
3171,3677,Terrence Ross,Terrence James Elijah Ross,Orlando Magic,F-G,78,206.0,February 5 1991,"Portland, Oregon",False,/players/r/rosste01.html,22.0,"[28, 22]",8,623.0,200.0,15316.0,5.86,13.92,42.11,2.71,7.38,36.64,3.14,6.52,48.17,1.4,1.7,82.66,0.51,3.57,4.08,1.61,1.28,0.51,1.32,2.54,15.83
3172,3678,Doug Roth,Douglas Keith Roth,retired,C,83,255.0,August 24 1967,"Knoxville, Tennessee",True,/players/r/rothdo01.html,0.0,[],1,42.0,0.0,412.0,3.2,7.5,42.67,0.0,0.1,0.0,3.2,7.4,43.24,0.6,1.2,50.0,3.8,6.6,10.5,1.7,0.7,1.1,1.4,6.1,7.1
3173,3679,Scott Roth,Scott Edward Roth,retired,F,80,212.0,June 3 1963,"Cleveland, Ohio",True,/players/r/rothsc01.html,0.0,"[18, 27, 29]",3,223.0,9.0,2334.0,4.74,12.79,37.06,0.41,1.49,27.32,4.35,11.3,38.52,4.49,6.23,72.08,1.27,2.88,4.12,3.72,1.7,0.23,2.74,4.92,14.39
3174,3682,Dan Roundfield,Danny Thomas Roundfield,retired,F-C,80,205.0,May 26 1953,"Detroit, Michigan",True,/players/r/roundda01.html,0.0,"[1, 9]",11,746.0,549.6176528434581,23443.0,6.6,13.6,48.51,0.01,0.1,15.27,6.59,13.51,48.75,4.2,5.7,73.64,3.75,7.36,11.11,2.49,1.01,1.71,2.77,3.93,17.37
3175,3684,Ron Rowan,Ronald Lewis Rowan,retired,G,77,200.0,April 23 1962,"New Brighton, Pennsylvania",True,/players/r/rowanro01.html,0.0,[],1,7.0,0.0,16.0,9.0,20.3,44.33,2.3,2.3,100.0,6.8,18.0,37.78,6.8,9.0,75.56,2.3,0.0,2.3,2.3,9.0,0.0,6.8,2.3,27.0
3176,3685,Curtis Rowe,Curtis Rowe Jr.,retired,F,79,225.0,July 2 1949,"Bessemer, Alabama",True,/players/r/rowecu01.html,0.0,"[9, 2]",8,590.0,448.46429488428845,18277.0,5.57,11.53,48.27,0.0,0.0,0.0,5.57,11.53,48.27,2.42,3.44,70.19,3.3,5.11,8.42,1.85,0.39,0.38,0.32,2.66,13.54
3177,3686,Jim Rowinski,James Rowinski,retired,F-C,80,250.0,January 4 1961,"Long Island, New York",True,/players/r/rowinji01.html,0.0,"[16, 9, 23]",2,32.0,0.0,142.0,4.05,10.15,39.93,0.0,0.0,0.0,4.05,10.15,39.93,8.13,9.67,84.12,4.84,5.1,9.87,1.26,0.24,0.47,2.52,4.81,16.25
3178,3687,Derrick Rowland,Derrick Rowland,retired,G,77,195.0,June 21 1959,"Brookhaven, New York",True,/players/r/rowlade01.html,0.0,[],1,2.0,0.0,9.0,4.0,12.0,33.33,0.0,0.0,0.0,4.0,12.0,33.33,4.0,8.0,50.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,12.0
3179,3688,Brian Rowsom,Brian Maurice Rowsom,retired,F,81,220.0,October 23 1965,"Newark, New Jersey",True,/players/r/rowsobr01.html,0.0,[12],3,82.0,2.0,1092.0,5.21,11.43,45.57,0.1,0.1,100.0,5.16,11.34,45.55,4.58,5.56,82.35,3.31,5.65,8.96,1.56,0.98,0.74,1.47,4.27,15.05
3180,3689,Brandon Roy,Brandon Dawayne Roy,retired,G,78,215.0,July 23 1984,"Seattle, Washington",True,/players/r/roybr01.html,0.0,"[25, 18]",6,326.0,300.0,11561.0,6.89,15.09,45.65,0.99,2.88,34.27,5.92,12.22,48.43,4.25,5.31,80.08,1.07,3.24,4.32,4.71,1.04,0.23,1.87,1.97,19.12
3181,3690,Donald Royal,Donald Adam Royal,retired,F,80,210.0,May 22 1966,"New Orleans, Louisiana",True,/players/r/royaldo01.html,0.0,"[22, 18, 27, 10]",8,597.0,97.0,9623.0,3.93,8.42,46.66,0.0,0.07,0.0,3.93,8.35,47.02,5.09,6.54,77.77,2.34,3.75,6.1,2.04,1.05,0.43,2.24,3.76,12.92
3182,3693,Clifford Rozier,Clifford Glen Rozier II,retired,C-F,83,245.0,October 31 1972,"Bradenton, Florida",True,/players/r/roziecl01.html,0.0,"[10, 28, 18]",4,215.0,93.0,3721.0,4.17,8.5,49.1,0.0,0.14,0.0,4.13,8.36,49.44,1.49,3.2,46.41,4.61,6.32,10.93,1.25,0.97,1.5,1.82,5.13,9.83
3183,3694,Terry Rozier,Terry William Rozier III,Charlotte Hornets,G,73,190.0,March 17 1994,"Youngstown, Ohio",False,/players/r/roziete01.html,4.0,[2],5,326.0,84.0,7279.0,5.41,13.76,39.3,2.35,6.48,36.26,3.03,7.27,41.68,1.95,2.42,80.28,0.97,4.99,6.03,4.18,1.28,0.29,1.7,2.11,15.08
3184,3695,Ricky Rubio,Ricard Rubio,Phoenix Suns,G,75,190.0,October 21 1990,"El Masnou, Spain",False,/players/r/rubiori01.html,24.0,"[18, 29, 24]",9,545.0,524.0,16842.0,4.23,10.87,38.93,0.99,3.07,32.36,3.24,7.79,41.55,3.58,4.3,83.36,0.77,4.12,4.92,9.01,2.18,0.17,3.17,3.04,13.06
3185,3696,Guy Rucker,Guy Rucker,retired,F-C,83,265.0,July 27 1977,"Inkster, Michigan",True,/players/r/ruckegu01.html,0.0,[],1,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,0.0,0.0,0.0,9.0,0.0
3186,3697,Delaney Rudd,Edward Delaney Rudd,retired,G,74,180.0,November 8 1962,"Halifax, North Carolina",True,/players/r/ruddde01.html,0.0,"[29, 25]",4,239.0,3.0,2357.0,4.84,11.73,41.23,0.69,2.67,25.77,4.15,9.04,45.88,2.08,2.72,76.41,0.69,2.1,2.79,7.93,1.13,0.06,3.81,3.73,12.46
3187,3698,John Rudd,John William Rudd,retired,F,79,230.0,August 7 1955,"DeRidder, Louisiana",True,/players/r/ruddjo01.html,0.0,[],1,58.0,2.4277340224036092,723.0,2.9,6.6,43.94,0.0,0.0,0.0,2.9,6.6,43.94,3.3,4.6,71.74,3.4,4.9,8.3,1.7,0.8,0.4,2.9,4.7,9.2
3188,3699,Damjan Rudež,Damjan Rudež,retired,F,82,228.0,June 17 1986,"Zagreb, Croatia",True,/players/r/rudezda01.html,0.0,"[12, 22, 18]",3,146.0,2.0,1638.0,3.85,9.06,42.52,2.35,6.21,37.82,1.5,2.85,52.75,0.55,0.68,81.21,0.41,1.59,2.02,1.83,0.72,0.16,1.5,3.14,10.54
3189,3700,John Rudometkin,John Rudometkin,retired,F,78,205.0,June 6 1940,"Santa Maria, California",True,/players/r/rudomjo01.html,0.0,[20],3,154.0,16.417313735756192,2020.0,6.54,16.76,39.03,0.0,0.0,0.0,6.54,16.76,39.03,4.08,5.55,73.48,4.69,4.44,9.13,1.55,0.0,0.0,0.0,4.5,17.09
3190,3701,Michael Ruffin,Michael David Ruffin,retired,F,81,246.0,January 21 1977,"Denver, Colorado",True,/players/r/ruffimi01.html,0.0,"[30, 5, 17, 29, 23, 25]",9,414.0,58.0,5966.0,1.56,3.81,40.91,0.0,0.02,0.0,1.56,3.81,40.91,1.2,2.63,45.62,4.38,5.45,9.86,1.51,1.21,1.18,1.68,5.7,4.33
3191,3702,Trevor Ruffin,Trevor Ruffin,retired,G,73,185.0,September 26 1970,"Buffalo, New York",True,/players/r/ruffitr01.html,0.0,"[23, 24]",2,110.0,24.0,1870.0,6.68,16.23,41.16,2.72,7.38,36.89,3.96,8.86,44.65,3.33,4.22,79.01,0.57,2.45,3.01,6.06,1.1,0.03,3.81,3.58,19.5
3192,3703,Paul Ruffner,Paul Ruffner,retired,C-F,82,225.0,October 15 1948,"Downey, California",True,/players/r/ruffnpa01.html,0.0,[5],3,52.0,0.0,214.0,8.09,18.33,44.12,0.0,0.0,0.0,8.09,18.33,44.12,2.15,4.36,49.39,4.13,4.1,8.26,1.49,0.65,0.65,0.0,7.08,18.33
3193,3704,Joe Ruklick,Joseph Ruklick,retired,F-C,81,220.0,August 3 1938,"Princeton, Illinois",True,/players/r/ruklijo01.html,0.0,[],3,114.0,0.0,909.0,6.97,19.06,36.54,0.0,0.0,0.0,6.97,19.06,36.54,1.8,2.98,60.3,6.87,4.45,11.32,1.93,0.0,0.0,0.0,6.51,15.79
3194,3705,Jeff Ruland,Jeffrey Alan Ruland,retired,C-F,82,240.0,December 16 1958,"Bayshore, New York",True,/players/r/rulanje01.html,0.0,"[23, 9]",8,332.0,189.0,11088.0,6.84,12.13,56.4,0.0,0.05,0.0,6.84,12.06,56.72,5.02,6.99,71.84,3.52,7.48,10.99,3.26,0.8,0.86,3.94,3.94,18.68
3195,3706,Bob Rule,Bobby Frank Rule,retired,C-F,81,220.0,June 29 1944,"Riverside, California",True,/players/r/rulebo01.html,0.0,"[6, 23, 17]",8,531.0,344.5350839768132,14544.0,8.15,17.93,45.44,0.0,0.0,0.0,8.15,17.93,45.44,4.21,6.16,68.34,5.4,4.43,9.83,1.86,0.03,0.03,0.0,3.75,20.53
3196,3708,Stefano Rusconi,Stefano Rusconi,retired,C-F,81,240.0,October 2 1968,"Bassano del Grappa, Italy",True,/players/r/ruscost01.html,0.0,[],1,7.0,0.0,30.0,3.6,10.8,33.33,0.0,0.0,0.0,3.6,10.8,33.33,2.4,6.0,40.0,3.6,3.6,7.2,3.6,0.0,2.4,3.6,12.0,9.6
3197,3709,Brandon Rush,Brandon Leray Rush,retired,G-F,78,220.0,July 7 1985,"Kansas City, Missouri",True,/players/r/rushbr01.html,0.0,"[12, 10, 18, 29]",9,481.0,163.0,10564.0,4.17,9.74,42.79,1.79,4.45,40.11,2.38,5.32,44.78,0.98,1.39,70.42,0.65,4.19,4.84,1.58,0.75,0.87,1.35,2.11,11.09
3198,3710,Kareem Rush,Kareem Lamar Rush,retired,G,78,215.0,October 30 1980,"Kansas City, Missouri",True,/players/r/rushka01.html,0.0,"[14, 4, 12, 23, 13]",7,394.0,100.0,6924.0,5.39,13.49,39.95,1.75,4.9,35.67,3.6,8.59,41.95,1.09,1.52,71.81,0.66,2.8,3.42,2.18,0.87,0.44,1.79,2.8,13.62
3199,3711,Bill Russell,William Felton Russell,retired,C,82,215.0,February 12 1934,"Monroe, Louisiana",True,/players/r/russebi01.html,0.0,[],13,963.0,960.5422143277383,40726.0,5.03,11.43,44.01,0.0,0.0,0.0,5.03,11.43,44.01,2.77,4.95,56.01,14.64,4.48,19.11,3.64,0.0,0.0,0.0,2.28,12.84
3200,3712,Bryon Russell,Bryon Demetrise Russell,retired,F,79,225.0,December 31 1970,"San Bernardino, California",True,/players/r/russebr01.html,0.0,"[29, 14, 8, 30]",13,841.0,392.0,19805.0,4.14,9.57,43.23,1.25,3.37,37.02,2.89,6.2,46.57,2.6,3.46,75.09,1.36,3.94,5.29,1.98,1.59,0.37,1.51,3.61,12.12
3201,3713,Campy Russell,Michael Campanella Russell,retired,F,80,215.0,January 12 1952,"Jackson, Tennessee",True,/players/r/russeca02.html,0.0,"[6, 20]",9,566.0,405.1893503625844,16781.0,7.31,15.88,46.03,0.07,0.2,37.45,7.23,15.66,46.19,4.56,5.9,77.34,1.94,3.87,5.77,3.61,1.27,0.24,2.21,3.28,19.2
3202,3714,Cazzie Russell,Cazzie Lee Russell Jr.,retired,F-G,77,218.0,June 7 1944,"Chicago, Illinois",True,/players/r/russeca01.html,0.0,"[20, 10, 14, 5]",12,817.0,503.2367836530819,22213.0,8.37,18.07,46.33,0.0,0.0,0.0,8.37,18.07,46.33,3.28,4.0,82.03,1.15,3.83,4.97,2.99,0.39,0.05,0.06,2.75,20.07
